subj_idx,block_order,block_label,Block_Trial,context,rt,response,Accuracy,Accuracy_inTime,stim,Response_Type,Reward_Amount,Data_Split,EEG_Stim_Time,EEG_Resp_Time,Ave_TF
117591,1,C,53,OF,0.303,1,1,1,1,Gain  ,1,2,481.4412,481.7442,7.55486182127283
117591,1,C,54,OF,0.306,-1,1,1,-1,NoLoss,1,2,485.4112,485.7172,-0.465655616976997
117591,1,C,55,OF,0.425,-1,1,0,-1,NoLoss,-0.5,1,489.3642,489.7892,1.88254826432971
117591,1,C,56,OF,0.311,0,1,1,0,Cntrl ,0,1,492.8672,493.1782,3.63015016130649
117591,1,C,57,OF,0.358,1,1,1,1,Gain  ,1,1,497.1872,497.5452,-2.39436222007001
117591,1,C,58,OF,0.448,-1,1,0,-1,NoLoss,-0.5,2,501.0072,501.4552,-0.979084027309367
117591,1,C,59,OF,0.373,0,1,1,0,Cntrl ,0,2,505.3112,505.6841,5.81899799133097
117591,1,C,60,OF,0.26,1,1,1,1,Gain  ,1,2,509.4812,509.7412,-7.68001085733309
117591,1,C,61,OF,0.39,1,1,1,1,Gain  ,1,1,513.1002,513.4902,5.68724142227213
117591,1,C,63,OF,0.271,-1,1,1,-1,NoLoss,1,1,520.6572,520.9282,0.648467463536967
117591,1,C,64,OF,0.42,0,1,0,0,Cntrl ,0,2,524.6772,525.0972,-0.449570652132059
117591,1,C,65,OF,0.241,1,1,1,1,Gain  ,1,2,528.5972,528.8382,2.36572824691596
117591,1,C,66,OF,0.306,-1,1,1,-1,NoLoss,1,2,532.2662,532.5722,-8.0492942904243
117591,1,C,68,OF,0.34,0,1,1,0,Cntrl ,0,1,539.7562,540.0962,3.17538555291047
117591,1,C,69,OF,0.273,1,1,1,1,Gain  ,1,1,543.4092,543.6822,-4.30254873666205
117591,1,C,70,OF,0.331,0,1,1,0,Cntrl ,0,2,546.8452,547.1761,-0.159303895947671
117591,1,C,71,OF,0.275,-1,1,1,-1,NoLoss,1,2,550.8652,551.1402,7.03204776825068
117591,1,C,72,OF,0.308,1,1,1,1,Gain  ,1,2,555.0851,555.3931,-4.50079309998673
117591,1,C,74,OO,0.292,2,0,0,-1,Cntrl ,-1,1,568.3462,568.6382,5.81476247424691
117591,1,C,75,OO,0.301,1,1,1,1,Gain  ,1,1,572.5832,572.8842,2.6121790130187
117591,1,C,76,OO,0.342,1,1,1,1,Gain  ,1,2,576.0862,576.4282,-3.52399597358555
117591,1,C,77,OO,0.337,0,1,1,0,Cntrl ,0,2,579.8062,580.1431,-0.752944935930397
117591,1,C,78,OO,0.249,-1,1,1,-1,NoLoss,1,2,583.3592,583.6082,-7.35952062084038
117591,1,C,79,OO,0.489,-1,0,0,0,NoLoss,0,1,587.2292,587.7182,0.499868736951752
117591,1,C,80,OO,0.244,1,1,1,1,Gain  ,1,1,591.0492,591.2932,-2.30313676362212
117591,1,C,81,OO,0.252,-1,1,1,-1,NoLoss,1,1,594.7021,594.9542,-3.48863718675059
117591,1,C,82,OO,0.274,1,1,1,1,Gain  ,1,2,598.4722,598.7462,-4.12954748932847
117591,1,C,83,OO,0.234,-1,0,0,0,NoLoss,0,2,602.7751,603.0092,-0.812906050207788
117591,1,C,84,OO,0.262,-1,1,1,-1,NoLoss,1,2,606.7621,607.0242,-1.50610273594607
117591,1,C,85,OO,0.435,1,0,0,-1,Gain  ,-1,1,611.0652,611.5002,-0.339511992605855
117591,1,C,86,OO,0.415,0,1,0,0,Cntrl ,0,1,614.8351,615.2501,-4.55407602209849
117591,1,C,87,OO,0.267,1,1,1,1,Gain  ,1,1,618.3212,618.5882,-4.4069404720779
117591,1,C,88,OO,0.26,1,1,1,1,Gain  ,1,2,622.0582,622.3182,2.70136446572845
117591,1,C,90,OO,0.299,-1,1,1,-1,NoLoss,1,2,630.0312,630.3302,1.9739496609181
117591,1,C,91,OO,0.41,-1,1,0,-1,NoLoss,-1,1,633.9012,634.3112,0.115689879486604
117591,1,C,92,OO,0.287,1,1,1,1,Gain  ,1,1,637.9882,638.2751,-1.62426322700289
117591,1,C,94,OO,0.297,1,1,1,1,Gain  ,1,2,646.4282,646.7252,2.89796363743801
117591,1,C,95,OO,0.279,-1,1,1,-1,NoLoss,1,2,650.5822,650.8611,-1.01700257960217
117591,1,C,96,OO,0.371,0,1,1,0,Cntrl ,0,2,654.0511,654.4221,5.53461034650375
117591,1,C,97,OO,0.279,1,1,1,1,Gain  ,1,1,657.7212,658.0002,4.92406722569382
117591,1,C,98,OO,0.346,-1,1,1,-1,NoLoss,1,1,661.8582,662.2042,-0.435103050336767
117591,1,C,99,OO,0.493,0,1,0,0,Cntrl ,0,1,666.2281,666.7211,0.170897381137618
117591,1,C,100,OO,0.308,-1,0,0,0,NoLoss,0,2,670.2151,670.5231,-1.79621854943149
117591,1,C,101,OO,0.356,-1,1,1,-1,NoLoss,1,2,674.0511,674.4072,4.01726989101071
117591,1,C,102,OO,0.225,1,1,1,1,Gain  ,1,2,678.1882,678.4131,-4.91113379203817
117591,1,C,103,OO,0.272,1,1,1,1,Gain  ,1,1,681.8741,682.1461,-2.36213239678334
117591,1,C,104,OO,0.313,-1,1,1,-1,NoLoss,1,1,685.3271,685.6401,0.461006346645369
117591,1,C,105,OO,0.37,0,1,1,0,Cntrl ,0,1,689.3972,689.7672,-3.09212303201295
117591,1,C,106,OO,0.41,1,1,0,1,Gain  ,-1,2,692.8672,693.2772,-7.72180698706259
117591,1,C,107,OO,0.294,-1,0,0,0,NoLoss,0,2,696.5702,696.8642,-1.91350128705528
117591,1,C,108,OO,0.34,-1,1,1,-1,NoLoss,1,2,700.3401,700.6802,1.15286982882327
117591,1,C,110,FO,0.362,-1,1,1,-1,NoLoss,0.5,1,715.8531,716.2151,-4.79938871885066
117591,1,C,111,FO,0.443,0,1,0,0,Cntrl ,0,1,719.6732,720.1161,0.844317896186794
117591,1,C,112,FO,0.251,1,1,1,1,Gain  ,0.5,2,723.7262,723.9772,-2.16029915753374
117591,1,C,113,FO,0.237,-1,0,0,0,NoLoss,0,2,727.8632,728.1002,-3.2901562286333
117591,1,C,114,FO,0.331,-1,1,1,-1,NoLoss,0.5,2,731.7662,732.0972,-0.0503454148525497
117591,1,C,115,FO,0.435,2,0,0,-1,Cntrl ,-1,1,735.7692,736.2042,4.47673289059984
117591,1,C,116,FO,0.376,1,1,1,1,Gain  ,0.5,1,739.4222,739.7982,7.07221678113214
117591,1,C,117,FO,0.488,-1,0,0,0,NoLoss,0,1,743.4261,743.9141,1.10458124056939
117591,1,C,118,FO,0.385,0,1,1,0,Cntrl ,0,2,746.9622,747.3472,-3.84713181071742
117591,1,C,119,FO,0.246,-1,1,1,-1,NoLoss,0.5,2,751.1662,751.4122,5.46679526161688
117591,1,C,120,FO,0.261,-1,0,0,1,NoLoss,-1,2,755.0522,755.3132,6.5185301757432
117591,1,C,121,FO,0.357,0,1,1,0,Cntrl ,0,1,758.9892,759.3462,-1.53561789073301
117591,1,C,122,FO,0.334,1,1,1,1,Gain  ,0.5,1,763.1092,763.4432,-0.309492687743143
117591,1,C,123,FO,0.379,-1,1,1,-1,NoLoss,0.5,1,766.4952,766.8742,0.600879414781541
117591,1,C,124,FO,0.29,2,0,0,-1,Cntrl ,-1,2,770.6482,770.9382,-1.04053066807182
117591,1,C,125,FO,0.349,1,1,1,1,Gain  ,0.5,2,774.1012,774.4502,-5.53779222530424
117591,1,C,126,FO,0.381,1,0,0,0,Gain  ,0,2,778.3052,778.6862,-0.509896341699698
117591,1,C,127,FO,0.26,-1,1,1,-1,NoLoss,0.5,1,782.5251,782.7852,-1.70260747685157
117591,1,C,128,FO,0.305,1,1,1,1,Gain  ,0.5,1,786.5452,786.8502,0.469413549807615
117591,1,C,129,FO,0.402,0,1,0,0,Cntrl ,0,1,790.8492,791.2512,2.50601109472605
117591,1,C,130,FO,0.369,-1,1,1,-1,NoLoss,0.5,2,795.0692,795.4382,-4.11700191953893
117591,1,C,131,FO,0.487,0,1,0,0,Cntrl ,0,2,799.4062,799.8932,-2.27756362964234
117591,1,C,132,FO,0.351,1,1,1,1,Gain  ,0.5,2,803.7592,804.1102,-3.2336621911606
117591,1,C,133,FO,0.386,1,1,1,1,Gain  ,0.5,1,807.1962,807.5822,-3.18680033088448
117591,1,C,134,FO,0.461,0,1,0,0,Cntrl ,0,1,810.8162,811.2772,0.447468522635128
117591,1,C,135,FO,0.27,-1,1,1,-1,NoLoss,0.5,1,814.6022,814.8722,-0.885264510556294
117591,1,C,136,FO,0.353,0,1,1,0,Cntrl ,0,2,818.7552,819.1082,2.89297107228676
117591,1,C,137,FO,0.326,-1,1,1,-1,NoLoss,0.5,2,822.6581,822.9841,0.69827336456685
117591,1,C,138,FO,0.343,1,1,1,1,Gain  ,0.5,2,826.8122,827.1552,-7.95368922525257
117591,1,C,139,FO,0.424,0,1,0,0,Cntrl ,0,1,830.5981,831.0222,4.08161767841079
117591,1,C,140,FO,0.416,-1,1,0,-1,NoLoss,-1,1,834.2352,834.6512,0.437992023476553
117591,1,C,141,FO,0.413,1,1,0,1,Gain  ,-1,1,838.0552,838.4682,6.13474383801452
117591,1,C,142,FO,0.435,-1,1,0,-1,NoLoss,-1,2,841.7742,842.2092,-3.40903351861286
117591,1,C,143,FO,0.374,0,1,1,0,Cntrl ,0,2,846.2281,846.6022,-0.683537183643036
117591,1,C,144,FO,0.362,1,1,1,1,Gain  ,0.5,2,850.0152,850.3772,-1.58937481181314
117591,2,B,2,OO,0.322,0,1,1,0,Cntrl ,0,1,920.3795,920.7015,0.311641373637722
117591,2,B,3,OO,0.28,-1,1,1,-1,NoLoss,1,1,924.0325,924.3125,0.250322360727932
117591,2,B,4,OO,0.32,1,0,0,-1,Gain  ,-1,2,928.3354,928.6555,-0.195873282579424
117591,2,B,5,OO,0.269,1,1,1,1,Gain  ,1,2,932.6565,932.9255,2.69275377337306
117591,2,B,6,OO,0.361,0,1,1,0,Cntrl ,0,2,936.1925,936.5535,2.83599825749406
117591,2,B,7,OO,0.319,1,1,1,1,Gain  ,1,1,940.3625,940.6815,-3.07593345453729
117591,2,B,8,OO,0.382,1,0,0,0,Gain  ,0,1,944.6325,945.0145,-1.5421812707267
117591,2,B,9,OO,0.352,-1,1,1,-1,NoLoss,1,1,948.1695,948.5215,-3.92671546312261
117591,2,B,10,OO,0.489,0,1,0,0,Cntrl ,0,2,952.1555,952.6445,-1.13107876006328
117591,2,B,11,OO,0.267,1,1,1,1,Gain  ,1,2,955.8255,956.0925,0.934102132606308
117591,2,B,12,OO,0.337,-1,1,1,-1,NoLoss,1,2,959.8625,960.1995,-1.16737316558186
117591,2,B,13,OO,0.347,2,0,0,-1,Cntrl ,-1,1,964.1825,964.5295,2.60669675529793
117591,2,B,14,OO,0.366,1,1,1,1,Gain  ,1,1,968.0685,968.4345,-4.44930243629619
117591,2,B,15,OO,0.277,-1,0,0,0,NoLoss,0,1,972.1385,972.4155,-9.50732511237694
117591,2,B,16,OO,0.382,1,1,1,1,Gain  ,1,2,976.4095,976.7915,3.27351894813108
117591,2,B,17,OO,0.493,0,1,0,0,Cntrl ,0,2,980.2285,980.7214,1.73398723127502
117591,2,B,18,OO,0.317,-1,1,1,-1,NoLoss,1,2,984.0655,984.3825,2.39606238548277
117591,2,B,19,OO,0.491,0,1,0,0,Cntrl ,0,1,987.7685,988.2595,-3.71272674059524
117591,2,B,20,OO,0.313,-1,1,1,-1,NoLoss,1,1,991.7555,992.0685,-2.14289901501856
117591,2,B,21,OO,0.263,1,1,1,1,Gain  ,1,1,995.9585,996.2215,-4.07453831995424
117591,2,B,22,OO,0.364,1,1,1,1,Gain  ,1,2,1000.178,1000.542,-2.75291893340767
117591,2,B,23,OO,0.415,2,0,0,-1,Cntrl ,-1,2,1003.831,1004.246,-1.54672649889992
117591,2,B,24,OO,0.444,0,1,0,0,Cntrl ,0,2,1007.568,1008.012,5.32734292111931
117591,2,B,25,OO,0.265,1,1,1,1,Gain  ,1,1,1011.805,1012.07,-1.17545822583704
117591,2,B,26,OO,0.301,-1,0,0,0,NoLoss,0,1,1015.224,1015.526,-4.43384380269237
117591,2,B,27,OO,0.312,-1,1,1,-1,NoLoss,1,1,1018.577,1018.889,1.57404950867464
117591,2,B,28,OO,0.291,1,1,1,1,Gain  ,1,2,1022.68,1022.971,-4.09589680872895
117591,2,B,29,OO,0.269,-1,1,1,-1,NoLoss,1,2,1026.484,1026.754,-2.17692366738802
117591,2,B,30,OO,0.361,0,1,1,0,Cntrl ,0,2,1029.903,1030.264,0.192295968905681
117591,2,B,31,OO,0.305,-1,0,0,0,NoLoss,0,1,1033.406,1033.712,1.22579500023145
117591,2,B,32,OO,0.261,1,1,1,1,Gain  ,1,1,1037.226,1037.487,-4.65022960292926
117591,2,B,33,OO,0.238,-1,1,1,-1,NoLoss,1,1,1040.662,1040.901,-2.95547006979305
117591,2,B,34,OO,0.272,0,1,1,0,Cntrl ,0,2,1044.282,1044.554,-6.11080483521956
117591,2,B,35,OO,0.238,1,1,1,1,Gain  ,1,2,1048.453,1048.691,-3.82956378864794
117591,2,B,36,OO,0.368,-1,1,1,-1,NoLoss,1,2,1051.771,1052.14,0.948450159740674
117591,2,B,37,FO,0.432,-1,1,0,-1,NoLoss,-1,1,1066.068,1066.5,-2.1394120367053
117591,2,B,38,FO,0.278,1,1,1,1,Gain  ,0.5,1,1070.088,1070.365,5.79611040567607
117591,2,B,39,FO,0.334,0,1,1,0,Cntrl ,0,1,1073.791,1074.125,-4.39335007558104
117591,2,B,40,FO,0.342,1,0,0,0,Gain  ,0,2,1077.359,1077.702,3.44123406968702
117591,2,B,41,FO,0.27,-1,1,1,-1,NoLoss,0.5,2,1081.464,1081.734,3.79771016803457
117591,2,B,42,FO,0.325,1,1,1,1,Gain  ,0.5,2,1085.234,1085.558,-4.41534325790945
117591,2,B,43,FO,0.342,1,0,0,0,Gain  ,0,1,1088.836,1089.178,1.89823529111691
117591,2,B,44,FO,0.335,1,1,1,1,Gain  ,0.5,1,1093.022,1093.357,0.607371480745374
117591,2,B,45,FO,0.223,-1,1,1,-1,NoLoss,0.5,1,1096.843,1097.066,-3.23031536982697
117591,2,B,46,FO,0.363,1,1,1,1,Gain  ,0.5,2,1100.595,1100.958,-1.61993672105851
117591,2,B,47,FO,0.261,-1,1,1,-1,NoLoss,0.5,2,1104.833,1105.094,-6.93744833476621
117591,2,B,48,FO,0.315,1,0,0,0,Gain  ,0,2,1108.902,1109.217,-8.88546403762328
117591,2,B,50,FO,0.381,1,1,1,1,Gain  ,0.5,1,1116.609,1116.99,-4.66770672923695
117591,2,B,51,FO,0.337,-1,1,1,-1,NoLoss,0.5,1,1121.012,1121.349,-1.7938747806624
117591,2,B,52,FO,0.362,1,1,1,1,Gain  ,0.5,2,1124.632,1124.995,1.58194427328985
117591,2,B,53,FO,0.357,0,1,1,0,Cntrl ,0,2,1128.635,1128.993,-3.74749799095649
117591,2,B,54,FO,0.373,-1,1,1,-1,NoLoss,0.5,2,1132.872,1133.245,-4.73300043539342
117591,2,B,55,FO,0.497,2,0,0,-1,Cntrl ,-1,1,1136.676,1137.172,-0.382304930987699
117591,2,B,56,FO,0.304,1,1,1,1,Gain  ,0.5,1,1140.412,1140.716,-1.43829171672857
117591,2,B,57,FO,0.371,-1,0,0,0,NoLoss,0,1,1143.898,1144.269,-1.21175117461236
117591,2,B,58,FO,0.447,0,1,0,0,Cntrl ,0,2,1147.501,1147.948,1.24961126123531
117591,2,B,59,FO,0.312,1,0,0,-1,Gain  ,-1,2,1151.739,1152.051,-5.20273010691563
117591,2,B,60,FO,0.421,1,1,0,1,Gain  ,-1,2,1155.258,1155.679,-0.719418782393663
117591,2,B,61,FO,0.332,-1,1,1,-1,NoLoss,0.5,1,1159.428,1159.76,-3.1225733295338
117591,2,B,62,FO,0.393,0,1,1,0,Cntrl ,0,1,1162.814,1163.207,4.90348611964676
117591,2,B,63,FO,0.37,1,1,1,1,Gain  ,0.5,1,1167.068,1167.438,3.62039115369266
117591,2,B,64,FO,0.333,1,1,1,1,Gain  ,0.5,2,1170.904,1171.237,-2.41833027934255
117591,2,B,65,FO,0.323,-1,1,1,-1,NoLoss,0.5,2,1174.458,1174.781,-7.07091087602795
117591,2,B,66,FO,0.411,1,0,0,0,Gain  ,0,2,1178.46,1178.871,-4.71343104415726
117591,2,B,67,FO,0.472,-1,1,0,-1,NoLoss,-1,1,1182.38,1182.853,-1.91766179222746
117591,2,B,68,FO,0.366,1,0,0,0,Gain  ,0,1,1186.517,1186.883,1.9982638918
117591,2,B,69,FO,0.328,1,1,1,1,Gain  ,0.5,1,1190.637,1190.965,-2.80040832310543
117591,2,B,70,FO,0.381,1,1,1,1,Gain  ,0.5,2,1194.625,1195.005,5.04196581311
117591,2,B,71,FO,0.288,-1,1,1,-1,NoLoss,0.5,2,1198.61,1198.898,-7.45657362789161
117591,2,B,72,FO,0.387,0,1,1,0,Cntrl ,0,2,1202.698,1203.084,0.213516823165414
117591,2,B,73,FF,0.385,1,1,1,1,Gain  ,0.5,1,1212.855,1213.24,1.2103058995217
117591,2,B,74,FF,0.345,1,0,0,-1,Gain  ,-0.5,1,1216.292,1216.637,-4.50309209358736
117591,2,B,75,FF,0.415,0,1,0,0,Cntrl ,0,1,1220.312,1220.728,1.80961100646373
117591,2,B,77,FF,0.341,1,1,1,1,Gain  ,0.5,2,1228.235,1228.576,-4.3296781492813
117591,2,B,78,FF,0.331,-1,1,1,-1,NoLoss,0.5,2,1232.072,1232.403,1.3217115504396
117591,2,B,79,FF,0.366,-1,1,1,-1,NoLoss,0.5,1,1235.458,1235.824,-5.07001942885601
117591,2,B,80,FF,0.413,0,1,0,0,Cntrl ,0,1,1239.778,1240.191,2.21597490168607
117591,2,B,81,FF,0.266,1,1,1,1,Gain  ,0.5,1,1243.981,1244.247,-3.07338717422735
117591,2,B,82,FF,0.408,1,1,0,1,Gain  ,-0.5,2,1247.385,1247.792,0.196500230264117
117591,2,B,83,FF,0.359,-1,0,0,0,NoLoss,0,2,1251.621,1251.98,0.103021955812158
117591,2,B,84,FF,0.383,-1,1,1,-1,NoLoss,0.5,2,1255.257,1255.641,-7.13719387287681
117591,2,B,85,FF,0.268,1,1,1,1,Gain  ,0.5,1,1259.245,1259.512,-5.91326954365454
117591,2,B,86,FF,0.344,0,1,1,0,Cntrl ,0,1,1263.414,1263.758,0.426309054063664
117591,2,B,87,FF,0.338,-1,1,1,-1,NoLoss,0.5,1,1267.518,1267.856,-2.08976856308025
117591,2,B,88,FF,0.342,-1,0,0,0,NoLoss,0,2,1271.604,1271.947,3.15003128299429
117591,2,B,89,FF,0.251,1,1,1,1,Gain  ,0.5,2,1275.324,1275.575,-2.47358266813865
117591,2,B,90,FF,0.382,-1,1,1,-1,NoLoss,0.5,2,1279.094,1279.476,-0.223350402864325
117591,2,B,91,FF,0.385,2,0,0,-1,Cntrl ,-0.5,1,1283.182,1283.567,-1.28866505508625
117591,2,B,92,FF,0.425,0,1,0,0,Cntrl ,0,1,1287.568,1287.994,2.96410762618204
117591,2,B,93,FF,0.272,1,1,1,1,Gain  ,0.5,1,1291.505,1291.776,-0.767234166390691
117591,2,B,94,FF,0.373,1,1,1,1,Gain  ,0.5,2,1295.641,1296.015,-3.16858007898023
117591,2,B,95,FF,0.36,0,1,1,0,Cntrl ,0,2,1299.411,1299.771,-7.19957760360282
117591,2,B,96,FF,0.248,-1,1,1,-1,NoLoss,0.5,2,1303.631,1303.88,1.66915076990539
117591,2,B,97,FF,0.332,-1,1,1,-1,NoLoss,0.5,1,1307.251,1307.583,-1.78540788307685
117591,2,B,98,FF,0.322,1,1,1,1,Gain  ,0.5,1,1310.804,1311.126,0.219918184645866
117591,2,B,100,FF,0.337,-1,1,1,-1,NoLoss,0.5,2,1318.26,1318.598,-3.06624522050248
117591,2,B,101,FF,0.396,0,1,1,0,Cntrl ,0,2,1322.48,1322.876,6.11620253929903
117591,2,B,102,FF,0.364,1,1,1,1,Gain  ,0.5,2,1326.818,1327.182,-5.05718266438631
117591,2,B,103,FF,0.325,-1,1,1,-1,NoLoss,0.5,1,1330.32,1330.645,-5.69837277142595
117591,2,B,104,FF,0.353,1,1,1,1,Gain  ,0.5,1,1334.24,1334.594,-0.0934950997751143
117591,2,B,105,FF,0.435,0,1,0,0,Cntrl ,0,1,1337.76,1338.196,5.08272526406664
117591,2,B,106,FF,0.26,1,1,1,1,Gain  ,0.5,2,1341.279,1341.539,-2.90908418171992
117591,2,B,107,FF,0.319,1,0,0,0,Gain  ,0,2,1344.583,1344.901,0.787201280869383
117591,2,B,108,FF,0.273,-1,1,1,-1,NoLoss,0.5,2,1348.135,1348.408,3.81945582796726
117591,2,B,110,OF,0.367,-1,1,1,-1,NoLoss,1,1,1381.447,1381.813,10.1140393680785
117591,2,B,111,OF,0.276,1,1,1,1,Gain  ,1,1,1385.817,1386.093,10.7457007050423
117591,2,B,112,OF,0.306,1,1,1,1,Gain  ,1,2,1389.536,1389.843,4.23487190897372
117591,2,B,113,OF,0.416,0,1,0,0,Cntrl ,0,2,1393.156,1393.573,8.02056245281108
117591,2,B,114,OF,0.3,-1,1,1,-1,NoLoss,1,2,1396.926,1397.226,5.02410497256684
117591,2,B,115,OF,0.326,-1,1,1,-1,NoLoss,1,1,1400.296,1400.622,0.0796013465014793
117591,2,B,116,OF,0.328,-1,0,0,0,NoLoss,0,1,1403.898,1404.226,6.33675194811811
117591,2,B,117,OF,0.22,1,1,1,1,Gain  ,1,1,1407.367,1407.587,10.5901897280034
117591,2,B,118,OF,0.337,0,1,1,0,Cntrl ,0,2,1410.838,1411.175,3.44475678517638
117591,2,B,119,OF,0.325,-1,1,1,-1,NoLoss,1,2,1414.607,1414.932,-4.98163440181392
117591,2,B,120,OF,0.356,1,1,1,1,Gain  ,1,2,1418.427,1418.783,3.84585614976078
117591,2,B,121,OF,0.351,1,1,1,1,Gain  ,1,1,1422.364,1422.714,4.29624442562131
117591,2,B,122,OF,0.252,-1,1,1,-1,NoLoss,1,1,1426.2,1426.452,7.231746477883
117591,2,B,123,OF,0.373,0,1,1,0,Cntrl ,0,1,1430.421,1430.794,-3.91402694216134
117591,2,B,124,OF,0.305,-1,1,1,-1,NoLoss,1,2,1434.357,1434.662,-6.59735291488503
117591,2,B,125,OF,0.283,1,1,1,1,Gain  ,1,2,1438.443,1438.726,8.72763128307152
117591,2,B,126,OF,0.316,-1,0,0,0,NoLoss,0,2,1442.615,1442.931,1.82056224055761
117591,2,B,127,OF,0.361,1,1,1,1,Gain  ,1,1,1446.033,1446.394,2.0651073671316
117591,2,B,128,OF,0.305,0,1,1,0,Cntrl ,0,1,1449.453,1449.759,2.69053531290365
117591,2,B,129,OF,0.329,-1,1,1,-1,NoLoss,1,1,1453.372,1453.701,2.6293190205169
117591,2,B,130,OF,0.35,0,1,1,0,Cntrl ,0,2,1457.392,1457.742,0.477161737563004
117591,2,B,131,OF,0.249,1,1,1,1,Gain  ,1,2,1461.679,1461.928,3.43967817829654
117591,2,B,132,OF,0.366,2,0,0,-1,Cntrl ,-0.5,2,1465.266,1465.632,8.96704648080281
117591,2,B,133,OF,0.321,1,1,1,1,Gain  ,1,1,1469.086,1469.407,0.630101517359844
117591,2,B,134,OF,0.401,-1,1,0,-1,NoLoss,-0.5,1,1473.374,1473.775,0.338729639827653
117591,2,B,136,OF,0.276,1,0,0,-1,Gain  ,-0.5,2,1481.864,1482.14,1.38023192963226
117591,2,B,137,OF,0.344,1,1,1,1,Gain  ,1,2,1486.051,1486.395,4.62787328445732
117591,2,B,138,OF,0.337,0,1,1,0,Cntrl ,0,2,1489.736,1490.073,7.31136645074514
117591,2,B,139,OF,0.277,-1,1,1,-1,NoLoss,1,1,1493.356,1493.633,3.32817603085608
117591,2,B,140,OF,0.408,1,1,0,1,Gain  ,-0.5,1,1497.01,1497.417,5.16296436775135
117591,2,B,141,OF,0.288,0,1,1,0,Cntrl ,0,1,1500.88,1501.167,-2.12345300718067
117591,2,B,142,OF,0.326,1,0,0,-1,Gain  ,-0.5,2,1504.982,1505.308,7.87205091020452
117591,2,B,143,OF,0.414,0,1,0,0,Cntrl ,0,2,1509.319,1509.733,0.700889684819197
117591,2,B,144,OF,0.269,1,1,1,1,Gain  ,1,2,1512.955,1513.224,5.54702669614871
117591,3,A,1,OO,0.495,1,0,0,-1,Gain  ,-1,1,1568.234,1568.729,5.97765593645154
117591,3,A,2,OO,0.384,1,1,1,1,Gain  ,1,1,1572.488,1572.872,-2.45146339228088
117591,3,A,3,OO,0.374,0,1,1,0,Cntrl ,0,1,1576.441,1576.815,-2.13564090612923
117591,3,A,4,OO,0.317,-1,0,0,0,NoLoss,0,2,1580.745,1581.062,1.95941120962088
117591,3,A,5,OO,0.258,1,1,1,1,Gain  ,1,2,1584.948,1585.206,-1.67593108564861
117591,3,A,6,OO,0.363,-1,1,1,-1,NoLoss,1,2,1589.202,1589.565,4.81639081175578
117591,3,A,7,OO,0.379,-1,0,0,0,NoLoss,0,1,1592.805,1593.184,4.39020541190026
117591,3,A,8,OO,0.341,-1,1,1,-1,NoLoss,1,1,1596.358,1596.699,-1.09968571228528
117591,3,A,9,OO,0.239,1,1,1,1,Gain  ,1,1,1600.361,1600.6,0.167183667688162
117591,3,A,11,OO,0.305,-1,1,1,-1,NoLoss,1,2,1607.484,1607.789,1.32108924534505
117591,3,A,12,OO,0.326,0,1,1,0,Cntrl ,0,2,1611.537,1611.863,-9.48208378330306
117591,3,A,13,OO,0.27,1,1,1,1,Gain  ,1,1,1615.624,1615.894,-3.50961834022749
117591,3,A,14,OO,0.325,-1,0,0,0,NoLoss,0,1,1619.394,1619.719,-3.64848323955297
117591,3,A,15,OO,0.337,-1,1,1,-1,NoLoss,1,1,1622.813,1623.15,-0.908015864873272
117591,3,A,16,OO,0.346,0,1,1,0,Cntrl ,0,2,1627.117,1627.463,-3.95276391536622
117591,3,A,17,OO,0.298,1,1,1,1,Gain  ,1,2,1631.237,1631.535,-4.32151039116198
117591,3,A,18,OO,0.343,-1,1,1,-1,NoLoss,1,2,1635.19,1635.533,3.08669388382275
117591,3,A,19,OO,0.302,1,1,1,1,Gain  ,1,1,1639.427,1639.729,-1.08677280411802
117591,3,A,20,OO,0.311,0,1,1,0,Cntrl ,0,1,1643.113,1643.424,-0.228279476709274
117591,3,A,21,OO,0.355,-1,1,1,-1,NoLoss,1,1,1646.533,1646.888,-6.23705772836845
117591,3,A,22,OO,0.33,-1,1,1,-1,NoLoss,1,2,1650.136,1650.466,5.92689572219194
117591,3,A,23,OO,0.324,0,1,1,0,Cntrl ,0,2,1654.156,1654.48,2.62720758384694
117591,3,A,24,OO,0.429,1,1,0,1,Gain  ,-1,2,1657.826,1658.255,4.05904923521195
117591,3,A,25,OO,0.43,-1,1,0,-1,NoLoss,-1,1,1661.445,1661.875,-4.01447070335053
117591,3,A,26,OO,0.281,1,1,1,1,Gain  ,1,1,1665.549,1665.83,-9.59797220876402
117591,3,A,27,OO,0.32,0,1,1,0,Cntrl ,0,1,1669.252,1669.572,-5.740063005304
117591,3,A,28,OO,0.324,1,1,1,1,Gain  ,1,2,1672.755,1673.079,-6.89798027753551
117591,3,A,29,OO,0.299,-1,1,1,-1,NoLoss,1,2,1676.958,1677.257,2.93517651023978
117591,3,A,30,OO,0.364,1,0,0,0,Gain  ,0,2,1680.778,1681.142,1.92727744574746
117591,3,A,31,OO,0.342,0,1,1,0,Cntrl ,0,1,1684.831,1685.173,0.263211167406473
117591,3,A,32,OO,0.332,-1,1,1,-1,NoLoss,1,1,1689.002,1689.334,-3.24127289308229
117591,3,A,33,OO,0.267,1,1,1,1,Gain  ,1,1,1693.305,1693.572,-4.23694729368002
