subj_idx,block_order,block_label,Block_Trial,context,rt,response,Accuracy,Accuracy_inTime,stim,Response_Type,Reward_Amount,Data_Split,EEG_Stim_Time,EEG_Resp_Time,TF_Stim,TF_Fix
12061,2,A,65,OF,0.329,1,1,1,1,Gain  ,1,2,1178.479,1178.808,-1.126853934,0.353426591
12061,2,A,67,OF,0.321,-1,1,1,-1,NoLoss,1,1,1185.968,1186.289,-0.753455764,-3.583872105
12061,2,A,69,OF,0.317,1,1,1,1,Gain  ,1,1,1194.108,1194.425,0.720262046,1.934821382
12061,2,A,70,OF,0.496,-1,1,0,-1,NoLoss,-0.5,2,1198.112,1198.608,-2.817175914,-2.866280272
12061,2,A,71,OF,0.462,1,1,0,1,Gain  ,-0.5,2,1201.798,1202.26,-1.80355835,0.554268207
12061,2,A,73,FF,0.428,-1,1,0,-1,NoLoss,-0.5,1,1214.075,1214.503,2.046005563,3.779872513
12061,2,A,74,FF,0.306,1,1,1,1,Gain  ,0.5,1,1218.128,1218.434,-1.104205198,0.856248361
12061,2,A,76,FF,0.326,-1,1,1,-1,NoLoss,0.5,2,1225.151,1225.477,3.932687097,4.623772954
12061,2,A,77,FF,0.387,1,1,1,1,Gain  ,0.5,2,1229.004,1229.391,-0.201701108,-6.424896764
12061,2,A,78,FF,0.487,1,0,0,0,Gain  ,0,2,1232.824,1233.311,6.619098229,4.3706936
12061,2,A,79,FF,0.489,1,1,0,1,Gain  ,-0.5,1,1236.36,1236.849,4.42909683,0.768546953
12061,2,A,80,FF,0.315,-1,1,1,-1,NoLoss,0.5,1,1240.831,1241.146,-2.876060701,0.94324282
12061,2,A,82,FF,0.306,1,1,1,1,Gain  ,0.5,2,1249.371,1249.677,-5.564183568,-2.426487391
12061,2,A,84,FF,0.346,-1,1,1,-1,NoLoss,0.5,2,1256.811,1257.157,0.575824366,2.442650372
12061,2,A,85,FF,0.28,1,1,1,1,Gain  ,0.5,1,1260.964,1261.244,-0.846010791,1.252585897
12061,2,A,87,FF,0.371,-1,1,1,-1,NoLoss,0.5,1,1268.971,1269.342,-2.114401057,0.400155549
12061,2,A,88,FF,0.312,1,1,1,1,Gain  ,0.5,2,1273.074,1273.386,-6.821708947,-1.467339187
12061,2,A,89,FF,0.448,-1,1,0,-1,NoLoss,-0.5,2,1276.927,1277.375,2.982797349,3.092248828
12061,2,A,90,FF,0.334,1,0,0,0,Gain  ,0,2,1280.48,1280.814,-6.621832644,-7.638693763
12061,2,A,91,FF,0.441,-1,1,0,-1,NoLoss,-0.5,1,1284.834,1285.275,4.268401067,0.172242779
12061,2,A,92,FF,0.366,1,0,0,0,Gain  ,0,1,1288.52,1288.886,-0.221220823,1.473938742
12061,2,A,93,FF,0.207,1,1,1,1,Gain  ,0.5,1,1292.307,1292.514,2.008445623,1.415944027
12061,2,A,94,FF,0.298,-1,1,1,-1,NoLoss,0.5,2,1296.377,1296.675,0.99307944,-1.955031218
12061,2,A,95,FF,0.497,1,1,0,1,Gain  ,-0.5,2,1300.597,1301.094,4.915480064,2.041802934
12061,2,A,97,FF,0.371,1,1,1,1,Gain  ,0.5,1,1307.853,1308.224,-4.79598252,-5.087553032
12061,2,A,99,FF,0.302,-1,1,1,-1,NoLoss,0.5,1,1315.259,1315.561,-8.323936435,-2.670357433
12061,2,A,100,FF,0.334,1,0,0,0,Gain  ,0,2,1318.829,1319.163,-2.097887537,-1.27166945
12061,2,A,101,FF,0.284,1,1,1,1,Gain  ,0.5,2,1322.448,1322.732,-1.066558948,1.2795391
12061,2,A,102,FF,0.3,-1,1,1,-1,NoLoss,0.5,2,1326.669,1326.969,-0.810611362,-1.721617287
12061,2,A,103,FF,0.26,1,0,0,0,Gain  ,0,1,1330.972,1331.232,5.304901966,4.864254341
12061,2,A,104,FF,0.36,1,1,1,1,Gain  ,0.5,1,1335.092,1335.452,-1.107102238,-1.93747992
12061,2,A,105,FF,0.361,-1,1,1,-1,NoLoss,0.5,1,1338.712,1339.073,0.522643452,4.165162426
