subj_idx,Trial,Response_Counterbalanced,CorrectResponse_Counterbalanced,rt,rt_sec,Accuracy,Accuracy_inTime,stim,Response_Type,Money_Amount
54032,110,2,2,438,0.438,1,0,Cntrl ,Cntrl ,1
54032,111,NA,1,0,0,0,0,NoLoss,NA   ,1
54032,112,3,3,328,0.328,1,1,Gain  ,Gain  ,1
54032,113,2,2,400,0.4,1,0,Cntrl ,Cntrl ,1
54032,114,1,1,381,0.381,1,1,NoLoss,NoLoss,1
54032,115,3,3,469,0.469,1,0,Gain  ,Gain  ,1
54032,116,NA,1,0,0,0,0,NoLoss,NA   ,1
54032,117,2,2,397,0.397,1,1,Cntrl ,Cntrl ,1
54032,118,NA,1,0,0,0,0,NoLoss,NA   ,1
54032,119,NA,2,0,0,0,0,Cntrl ,NA   ,1
54032,120,3,3,408,0.408,1,0,Gain  ,Gain  ,1
54032,121,1,1,336,0.336,1,1,NoLoss,NoLoss,1
54032,122,2,2,428,0.428,1,0,Cntrl ,Cntrl ,1
54032,123,3,3,266,0.266,1,1,Gain  ,Gain  ,1
54032,124,1,1,340,0.34,1,1,NoLoss,NoLoss,1
54032,125,2,2,432,0.432,1,0,Cntrl ,Cntrl ,1
54032,126,3,3,314,0.314,1,1,Gain  ,Gain  ,1
54032,127,1,1,259,0.259,1,1,NoLoss,NoLoss,1
54032,128,2,2,490,0.49,1,0,Cntrl ,Cntrl ,1
54032,129,3,3,296,0.296,1,1,Gain  ,Gain  ,1
54032,130,2,2,391,0.391,1,1,Cntrl ,Cntrl ,1
54032,131,3,3,319,0.319,1,1,Gain  ,Gain  ,1
54032,132,1,1,235,0.235,1,1,NoLoss,NoLoss,1
54032,133,3,3,391,0.391,1,1,Gain  ,Gain  ,1
54032,134,2,2,435,0.435,1,0,Cntrl ,Cntrl ,1
54032,135,1,1,428,0.428,1,0,NoLoss,NoLoss,1
54032,136,2,2,427,0.427,1,0,Cntrl ,Cntrl ,1
54032,137,1,1,415,0.415,1,0,NoLoss,NoLoss,1
54032,138,2,3,436,0.436,0,0,Gain  ,Cntrl ,1
54032,139,1,1,343,0.343,1,1,NoLoss,NoLoss,1
54032,140,3,3,324,0.324,1,1,Gain  ,Gain  ,1
54032,141,2,2,447,0.447,1,0,Cntrl ,Cntrl ,1
54032,142,1,1,328,0.328,1,1,NoLoss,NoLoss,1
54032,143,2,2,456,0.456,1,0,Cntrl ,Cntrl ,1
54032,144,3,3,297,0.297,1,1,Gain  ,Gain  ,1
54032,145,1,1,279,0.279,1,1,NoLoss,NoLoss,1
54032,146,2,2,338,0.338,1,1,Cntrl ,Cntrl ,1
54032,147,3,3,342,0.342,1,1,Gain  ,Gain  ,1
54032,148,2,2,405,0.405,1,0,Cntrl ,Cntrl ,1
54032,149,1,1,435,0.435,1,0,NoLoss,NoLoss,1
54032,150,3,3,244,0.244,1,1,Gain  ,Gain  ,1
54032,151,1,1,389,0.389,1,1,NoLoss,NoLoss,1
54032,152,2,3,465,0.465,0,0,Gain  ,Cntrl ,1
54032,153,NA,2,0,0,0,0,Cntrl ,NA   ,1
54032,154,NA,1,0,0,0,0,NoLoss,NA   ,1
54032,155,2,2,435,0.435,1,0,Cntrl ,Cntrl ,1
54032,156,3,3,315,0.315,1,1,Gain  ,Gain  ,1
54032,157,2,2,413,0.413,1,0,Cntrl ,Cntrl ,1
54032,158,1,1,476,0.476,1,0,NoLoss,NoLoss,1
54032,159,3,3,281,0.281,1,1,Gain  ,Gain  ,1
54032,160,2,1,379,0.379,0,0,NoLoss,Cntrl ,1
54032,161,3,3,287,0.287,1,1,Gain  ,Gain  ,1
54032,162,NA,2,0,0,0,0,Cntrl ,NA   ,1
54032,163,1,1,383,0.383,1,1,NoLoss,NoLoss,1
54032,164,2,2,412,0.412,1,0,Cntrl ,Cntrl ,1
54032,165,3,3,334,0.334,1,1,Gain  ,Gain  ,1
54032,166,1,2,462,0.462,0,0,Cntrl ,NoLoss,1
54032,167,NA,3,0,0,0,0,Gain  ,NA   ,1
54032,168,1,1,353,0.353,1,1,NoLoss,NoLoss,1
54032,169,3,3,327,0.327,1,1,Gain  ,Gain  ,1
54032,170,1,1,318,0.318,1,1,NoLoss,NoLoss,1
54032,171,2,2,494,0.494,1,0,Cntrl ,Cntrl ,1
54032,172,3,3,282,0.282,1,1,Gain  ,Gain  ,1
54032,173,NA,1,0,0,0,0,NoLoss,NA   ,1
54032,174,2,2,469,0.469,1,0,Cntrl ,Cntrl ,1
54032,175,3,3,274,0.274,1,1,Gain  ,Gain  ,1
54032,176,2,2,406,0.406,1,0,Cntrl ,Cntrl ,1
54032,177,1,1,403,0.403,1,0,NoLoss,NoLoss,1
54032,178,3,3,354,0.354,1,1,Gain  ,Gain  ,1
54032,179,2,2,373,0.373,1,1,Cntrl ,Cntrl ,1
54032,180,2,1,443,0.443,0,0,NoLoss,Cntrl ,1
56032,1,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,2,NA,3,0,0,0,0,Gain  ,NA   ,0.5
56032,3,NA,1,0,0,0,0,NoLoss,NA   ,0.5
56032,4,3,2,477,0.477,0,0,Cntrl ,Gain  ,0.5
56032,5,NA,3,0,0,0,0,Gain  ,NA   ,0.5
56032,6,2,1,475,0.475,0,0,NoLoss,Cntrl ,0.5
56032,7,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,8,NA,1,0,0,0,0,NoLoss,NA   ,0.5
56032,9,NA,3,0,0,0,0,Gain  ,NA   ,0.5
56032,10,NA,1,0,0,0,0,NoLoss,NA   ,0.5
56032,11,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,12,1,3,410,0.41,0,0,Gain  ,NoLoss,0.5
56032,13,NA,1,0,0,0,0,NoLoss,NA   ,0.5
56032,14,NA,3,0,0,0,0,Gain  ,NA   ,0.5
56032,15,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,16,1,1,394,0.394,1,1,NoLoss,NoLoss,0.5
56032,17,2,3,385,0.385,0,0,Gain  ,Cntrl ,0.5
56032,18,1,2,369,0.369,0,0,Cntrl ,NoLoss,0.5
56032,19,NA,1,0,0,0,0,NoLoss,NA   ,0.5
56032,20,2,2,438,0.438,1,0,Cntrl ,Cntrl ,0.5
56032,21,3,3,324,0.324,1,1,Gain  ,Gain  ,0.5
56032,22,1,1,442,0.442,1,0,NoLoss,NoLoss,0.5
56032,23,NA,3,0,0,0,0,Gain  ,NA   ,0.5
56032,24,2,2,351,0.351,1,1,Cntrl ,Cntrl ,0.5
56032,25,1,1,376,0.376,1,1,NoLoss,NoLoss,0.5
56032,26,3,3,380,0.38,1,1,Gain  ,Gain  ,0.5
56032,27,2,2,476,0.476,1,0,Cntrl ,Cntrl ,0.5
56032,28,3,3,441,0.441,1,0,Gain  ,Gain  ,0.5
56032,29,2,1,469,0.469,0,0,NoLoss,Cntrl ,0.5
56032,30,2,2,294,0.294,1,1,Cntrl ,Cntrl ,0.5
56032,31,1,1,408,0.408,1,0,NoLoss,NoLoss,0.5
56032,32,3,3,489,0.489,1,0,Gain  ,Gain  ,0.5
56032,33,2,2,454,0.454,1,0,Cntrl ,Cntrl ,0.5
56032,34,2,1,389,0.389,0,0,NoLoss,Cntrl ,0.5
56032,35,2,2,464,0.464,1,0,Cntrl ,Cntrl ,0.5
56032,36,3,3,359,0.359,1,1,Gain  ,Gain  ,0.5
56032,37,2,2,279,0.279,1,1,Cntrl ,Cntrl ,0.5
56032,38,1,1,333,0.333,1,1,NoLoss,NoLoss,0.5
56032,39,3,3,355,0.355,1,1,Gain  ,Gain  ,0.5
56032,40,1,1,292,0.292,1,1,NoLoss,NoLoss,0.5
56032,41,2,2,255,0.255,1,1,Cntrl ,Cntrl ,0.5
56032,42,3,3,262,0.262,1,1,Gain  ,Gain  ,0.5
56032,43,1,1,272,0.272,1,1,NoLoss,NoLoss,0.5
56032,44,3,3,292,0.292,1,1,Gain  ,Gain  ,0.5
56032,45,1,2,299,0.299,0,0,Cntrl ,NoLoss,0.5
56032,46,2,3,312,0.312,0,0,Gain  ,Cntrl ,0.5
56032,47,1,1,374,0.374,1,1,NoLoss,NoLoss,0.5
56032,48,2,2,346,0.346,1,1,Cntrl ,Cntrl ,0.5
56032,49,3,3,224,0.224,1,1,Gain  ,Gain  ,0.5
56032,50,2,2,433,0.433,1,0,Cntrl ,Cntrl ,0.5
56032,51,2,1,479,0.479,0,0,NoLoss,Cntrl ,0.5
56032,52,2,2,435,0.435,1,0,Cntrl ,Cntrl ,0.5
56032,53,3,3,352,0.352,1,1,Gain  ,Gain  ,0.5
56032,54,3,1,405,0.405,0,0,NoLoss,Gain  ,0.5
56032,55,3,3,446,0.446,1,0,Gain  ,Gain  ,0.5
56032,56,2,2,495,0.495,1,0,Cntrl ,Cntrl ,0.5
56032,57,1,1,371,0.371,1,1,NoLoss,NoLoss,0.5
56032,58,2,2,328,0.328,1,1,Cntrl ,Cntrl ,0.5
56032,59,3,1,191,0.191,0,0,NoLoss,Gain  ,0.5
56032,60,2,3,417,0.417,0,0,Gain  ,Cntrl ,0.5
56032,61,2,2,340,0.34,1,1,Cntrl ,Cntrl ,0.5
56032,62,3,3,462,0.462,1,0,Gain  ,Gain  ,0.5
56032,63,1,1,309,0.309,1,1,NoLoss,NoLoss,0.5
56032,64,2,2,372,0.372,1,1,Cntrl ,Cntrl ,0.5
56032,65,3,3,401,0.401,1,0,Gain  ,Gain  ,0.5
56032,66,2,1,337,0.337,0,0,NoLoss,Cntrl ,0.5
56032,67,2,2,457,0.457,1,0,Cntrl ,Cntrl ,0.5
56032,68,3,3,442,0.442,1,0,Gain  ,Gain  ,0.5
56032,69,1,1,262,0.262,1,1,NoLoss,NoLoss,0.5
56032,70,2,2,329,0.329,1,1,Cntrl ,Cntrl ,0.5
56032,71,3,3,235,0.235,1,1,Gain  ,Gain  ,0.5
56032,72,1,1,279,0.279,1,1,NoLoss,NoLoss,0.5
56032,73,2,3,413,0.413,0,0,Gain  ,Cntrl ,0.5
56032,74,NA,1,0,0,0,0,NoLoss,NA   ,0.5
56032,75,2,2,435,0.435,1,0,Cntrl ,Cntrl ,0.5
56032,76,1,1,410,0.41,1,0,NoLoss,NoLoss,0.5
56032,77,3,3,492,0.492,1,0,Gain  ,Gain  ,0.5
56032,78,2,2,303,0.303,1,1,Cntrl ,Cntrl ,0.5
56032,79,3,1,378,0.378,0,0,NoLoss,Gain  ,0.5
56032,80,3,3,463,0.463,1,0,Gain  ,Gain  ,0.5
56032,81,2,2,456,0.456,1,0,Cntrl ,Cntrl ,0.5
56032,82,3,3,488,0.488,1,0,Gain  ,Gain  ,0.5
56032,83,2,2,395,0.395,1,1,Cntrl ,Cntrl ,0.5
56032,84,1,1,249,0.249,1,1,NoLoss,NoLoss,0.5
56032,85,2,2,348,0.348,1,1,Cntrl ,Cntrl ,0.5
56032,86,1,1,497,0.497,1,0,NoLoss,NoLoss,0.5
56032,87,3,3,380,0.38,1,1,Gain  ,Gain  ,0.5
56032,88,1,1,323,0.323,1,1,NoLoss,NoLoss,0.5
56032,89,1,2,369,0.369,0,0,Cntrl ,NoLoss,0.5
56032,90,3,3,377,0.377,1,1,Gain  ,Gain  ,0.5
56032,91,1,1,495,0.495,1,0,NoLoss,NoLoss,0.5
56032,92,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,93,1,3,330,0.33,0,0,Gain  ,NoLoss,0.5
56032,94,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,95,3,3,477,0.477,1,0,Gain  ,Gain  ,0.5
56032,96,1,1,396,0.396,1,1,NoLoss,NoLoss,0.5
56032,97,3,3,269,0.269,1,1,Gain  ,Gain  ,0.5
56032,98,1,1,377,0.377,1,1,NoLoss,NoLoss,0.5
56032,99,2,2,491,0.491,1,0,Cntrl ,Cntrl ,0.5
56032,100,1,1,316,0.316,1,1,NoLoss,NoLoss,0.5
56032,101,1,2,369,0.369,0,0,Cntrl ,NoLoss,0.5
56032,102,3,3,279,0.279,1,1,Gain  ,Gain  ,0.5
56032,103,NA,1,0,0,0,0,NoLoss,NA   ,0.5
56032,104,1,3,234,0.234,0,0,Gain  ,NoLoss,0.5
56032,105,1,2,486,0.486,0,0,Cntrl ,NoLoss,0.5
56032,106,1,1,301,0.301,1,1,NoLoss,NoLoss,0.5
56032,107,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,108,NA,3,0,0,0,0,Gain  ,NA   ,0.5
56032,109,1,1,398,0.398,1,1,NoLoss,NoLoss,0.5
56032,110,3,2,347,0.347,0,0,Cntrl ,Gain  ,0.5
56032,111,3,3,235,0.235,1,1,Gain  ,Gain  ,0.5
56032,112,1,1,226,0.226,1,1,NoLoss,NoLoss,0.5
56032,113,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,114,3,3,299,0.299,1,1,Gain  ,Gain  ,0.5
56032,115,1,2,238,0.238,0,0,Cntrl ,NoLoss,0.5
56032,116,1,1,262,0.262,1,1,NoLoss,NoLoss,0.5
56032,117,3,3,236,0.236,1,1,Gain  ,Gain  ,0.5
56032,118,1,2,246,0.246,0,0,Cntrl ,NoLoss,0.5
56032,119,1,3,340,0.34,0,0,Gain  ,NoLoss,0.5
56032,120,1,1,276,0.276,1,1,NoLoss,NoLoss,0.5
56032,121,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,122,3,3,301,0.301,1,1,Gain  ,Gain  ,0.5
56032,123,1,1,311,0.311,1,1,NoLoss,NoLoss,0.5
56032,124,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,125,3,3,281,0.281,1,1,Gain  ,Gain  ,0.5
56032,126,3,1,434,0.434,0,0,NoLoss,Gain  ,0.5
56032,127,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,128,1,3,387,0.387,0,0,Gain  ,NoLoss,0.5
56032,129,NA,1,0,0,0,0,NoLoss,NA   ,0.5
56032,130,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,131,1,1,365,0.365,1,1,NoLoss,NoLoss,0.5
56032,132,1,3,341,0.341,0,0,Gain  ,NoLoss,0.5
56032,133,1,1,308,0.308,1,1,NoLoss,NoLoss,0.5
56032,134,3,3,243,0.243,1,1,Gain  ,Gain  ,0.5
56032,135,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,136,3,3,383,0.383,1,1,Gain  ,Gain  ,0.5
56032,137,NA,1,0,0,0,0,NoLoss,NA   ,0.5
56032,138,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,139,1,3,235,0.235,0,0,Gain  ,NoLoss,0.5
56032,140,1,1,182,0.182,1,1,NoLoss,NoLoss,0.5
56032,141,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,142,3,3,228,0.228,1,1,Gain  ,Gain  ,0.5
56032,143,1,2,227,0.227,0,0,Cntrl ,NoLoss,0.5
56032,144,3,1,392,0.392,0,0,NoLoss,Gain  ,0.5
56032,145,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,146,3,3,422,0.422,1,0,Gain  ,Gain  ,0.5
56032,147,NA,1,0,0,0,0,NoLoss,NA   ,0.5
56032,148,3,3,390,0.39,1,1,Gain  ,Gain  ,0.5
56032,149,1,1,209,0.209,1,1,NoLoss,NoLoss,0.5
56032,150,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,151,NA,1,0,0,0,0,NoLoss,NA   ,0.5
56032,152,3,3,486,0.486,1,0,Gain  ,Gain  ,0.5
56032,153,1,2,358,0.358,0,0,Cntrl ,NoLoss,0.5
56032,154,1,1,280,0.28,1,1,NoLoss,NoLoss,0.5
56032,155,3,3,235,0.235,1,1,Gain  ,Gain  ,0.5
56032,156,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,157,1,3,319,0.319,0,0,Gain  ,NoLoss,0.5
56032,158,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,159,1,1,216,0.216,1,1,NoLoss,NoLoss,0.5
56032,160,3,3,388,0.388,1,1,Gain  ,Gain  ,0.5
56032,161,1,2,230,0.23,0,0,Cntrl ,NoLoss,0.5
56032,162,1,1,199,0.199,1,1,NoLoss,NoLoss,0.5
56032,163,3,3,282,0.282,1,1,Gain  ,Gain  ,0.5
56032,164,1,1,282,0.282,1,1,NoLoss,NoLoss,0.5
56032,165,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,166,1,1,298,0.298,1,1,NoLoss,NoLoss,0.5
56032,167,1,2,499,0.499,0,0,Cntrl ,NoLoss,0.5
56032,168,3,3,357,0.357,1,1,Gain  ,Gain  ,0.5
56032,169,1,1,318,0.318,1,1,NoLoss,NoLoss,0.5
56032,170,1,3,288,0.288,0,0,Gain  ,NoLoss,0.5
56032,171,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,172,1,1,311,0.311,1,1,NoLoss,NoLoss,0.5
56032,173,3,3,264,0.264,1,1,Gain  ,Gain  ,0.5
56032,174,1,2,375,0.375,0,0,Cntrl ,NoLoss,0.5
56032,175,1,1,262,0.262,1,1,NoLoss,NoLoss,0.5
56032,176,1,2,387,0.387,0,0,Cntrl ,NoLoss,0.5
56032,177,3,3,362,0.362,1,1,Gain  ,Gain  ,0.5
56032,178,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
56032,179,1,1,320,0.32,1,1,NoLoss,NoLoss,0.5
56032,180,3,3,249,0.249,1,1,Gain  ,Gain  ,0.5
57033,1,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,2,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,3,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,4,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,5,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,6,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,7,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,8,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,9,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,10,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,11,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,12,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,13,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,14,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,15,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,16,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,17,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,18,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,19,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,20,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,21,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,22,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,23,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,24,2,2,452,0.452,1,0,Cntrl ,Cntrl ,0.5
57033,25,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,26,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,27,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,28,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,29,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,30,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,31,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,32,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,33,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,34,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,35,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,36,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,37,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,38,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,39,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,40,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,41,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,42,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,43,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,44,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,45,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,46,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,47,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,48,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,49,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,50,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,51,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,52,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,53,2,2,462,0.462,1,0,Cntrl ,Cntrl ,0.5
57033,54,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,55,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,56,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,57,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,58,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,59,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,60,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,61,1,1,404,0.404,1,0,Gain  ,Gain  ,0.5
57033,62,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,63,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,64,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,65,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,66,1,2,432,0.432,0,0,Cntrl ,Gain  ,0.5
57033,67,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,68,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,69,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,70,1,1,429,0.429,1,0,Gain  ,Gain  ,0.5
57033,71,2,2,499,0.499,1,0,Cntrl ,Cntrl ,0.5
57033,72,1,3,458,0.458,0,0,NoLoss,Gain  ,0.5
57033,73,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,74,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,75,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,76,2,2,488,0.488,1,0,Cntrl ,Cntrl ,0.5
57033,77,1,1,457,0.457,1,0,Gain  ,Gain  ,0.5
57033,78,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,79,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,80,1,1,346,0.346,1,1,Gain  ,Gain  ,0.5
57033,81,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,82,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,83,1,1,421,0.421,1,0,Gain  ,Gain  ,0.5
57033,84,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,85,2,2,451,0.451,1,0,Cntrl ,Cntrl ,0.5
57033,86,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,87,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,88,1,1,419,0.419,1,0,Gain  ,Gain  ,0.5
57033,89,3,3,395,0.395,1,1,NoLoss,NoLoss,0.5
57033,90,1,2,466,0.466,0,0,Cntrl ,Gain  ,0.5
57033,91,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,92,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,93,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,94,2,2,397,0.397,1,1,Cntrl ,Cntrl ,0.5
57033,95,1,3,372,0.372,0,0,NoLoss,Gain  ,0.5
57033,96,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,97,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,98,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,99,1,1,363,0.363,1,1,Gain  ,Gain  ,0.5
57033,100,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,101,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,102,1,1,371,0.371,1,1,Gain  ,Gain  ,0.5
57033,103,3,3,343,0.343,1,1,NoLoss,NoLoss,0.5
57033,104,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,105,2,2,331,0.331,1,1,Cntrl ,Cntrl ,0.5
57033,106,1,1,401,0.401,1,0,Gain  ,Gain  ,0.5
57033,107,3,3,251,0.251,1,1,NoLoss,NoLoss,0.5
57033,108,2,2,245,0.245,1,1,Cntrl ,Cntrl ,0.5
57033,109,1,3,257,0.257,0,0,NoLoss,Gain  ,0.5
57033,110,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,111,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,112,1,3,394,0.394,0,0,NoLoss,Gain  ,0.5
57033,113,NA,1,0,0,0,0,Gain  ,NA   ,0.5
57033,114,2,2,256,0.256,1,1,Cntrl ,Cntrl ,0.5
57033,115,1,1,449,0.449,1,0,Gain  ,Gain  ,0.5
57033,116,3,3,255,0.255,1,1,NoLoss,NoLoss,0.5
57033,117,2,2,212,0.212,1,1,Cntrl ,Cntrl ,0.5
57033,118,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,119,1,2,299,0.299,0,0,Cntrl ,Gain  ,0.5
57033,120,1,1,341,0.341,1,1,Gain  ,Gain  ,0.5
57033,121,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,122,1,1,482,0.482,1,0,Gain  ,Gain  ,0.5
57033,123,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,124,1,1,318,0.318,1,1,Gain  ,Gain  ,0.5
57033,125,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,126,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,127,1,1,340,0.34,1,1,Gain  ,Gain  ,0.5
57033,128,3,3,245,0.245,1,1,NoLoss,NoLoss,0.5
57033,129,2,2,436,0.436,1,0,Cntrl ,Cntrl ,0.5
57033,130,1,1,255,0.255,1,1,Gain  ,Gain  ,0.5
57033,131,3,3,397,0.397,1,1,NoLoss,NoLoss,0.5
57033,132,2,2,293,0.293,1,1,Cntrl ,Cntrl ,0.5
57033,133,1,1,303,0.303,1,1,Gain  ,Gain  ,0.5
57033,134,3,2,389,0.389,0,0,Cntrl ,NoLoss,0.5
57033,135,3,3,360,0.36,1,1,NoLoss,NoLoss,0.5
57033,136,2,2,486,0.486,1,0,Cntrl ,Cntrl ,0.5
57033,137,1,1,339,0.339,1,1,Gain  ,Gain  ,0.5
57033,138,3,3,485,0.485,1,0,NoLoss,NoLoss,0.5
57033,139,2,2,359,0.359,1,1,Cntrl ,Cntrl ,0.5
57033,140,1,3,389,0.389,0,0,NoLoss,Gain  ,0.5
57033,141,3,1,333,0.333,0,0,Gain  ,NoLoss,0.5
57033,142,2,2,364,0.364,1,1,Cntrl ,Cntrl ,0.5
57033,143,1,1,477,0.477,1,0,Gain  ,Gain  ,0.5
57033,144,3,3,453,0.453,1,0,NoLoss,NoLoss,0.5
57033,145,1,1,337,0.337,1,1,Gain  ,Gain  ,0.5
57033,146,NA,3,0,0,0,0,NoLoss,NA   ,0.5
57033,147,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,148,1,1,283,0.283,1,1,Gain  ,Gain  ,0.5
57033,149,3,2,307,0.307,0,0,Cntrl ,NoLoss,0.5
57033,150,3,3,287,0.287,1,1,NoLoss,NoLoss,0.5
57033,151,NA,2,0,0,0,0,Cntrl ,NA   ,0.5
57033,152,1,1,277,0.277,1,1,Gain  ,Gain  ,0.5
57033,153,3,3,274,0.274,1,1,NoLoss,NoLoss,0.5
