subj_idx,Trial,rt,gainVal,lossVal,cntrlVal,Accuracy,Accuracy_inTime,stim,Response_Type,Money_Amount,rt_sec
51031,106,400,1,1,0,1,0,NoLoss,NoLoss,1,0.4
51031,108,357,1,1,0,1,1,Gain  ,Gain  ,1,0.357
51031,110,318,1,1,0,1,1,Gain  ,Gain  ,1,0.318
51031,112,393,1,1,0,1,1,Gain  ,Gain  ,1,0.393
51031,114,386,1,1,0,0,0,Cntrl ,Gain  ,1,0.386
51031,116,447,1,1,0,1,0,NoLoss,NoLoss,1,0.447
51031,118,325,1,1,0,1,1,NoLoss,NoLoss,1,0.325
51031,120,356,1,1,0,0,0,Cntrl ,NoLoss,1,0.356
51031,122,360,1,1,0,0,0,Cntrl ,NoLoss,1,0.36
51031,124,425,1,1,0,1,0,NoLoss,NoLoss,1,0.425
51031,126,268,1,1,0,0,0,Gain  ,NoLoss,1,0.268
51031,128,283,1,1,0,1,1,Gain  ,Gain  ,1,0.283
51031,130,383,1,1,0,0,0,Cntrl ,NoLoss,1,0.383
51031,132,285,1,1,0,1,1,Gain  ,Gain  ,1,0.285
51031,134,293,1,1,0,0,0,Gain  ,NoLoss,1,0.293
51031,136,423,1,1,0,0,0,Cntrl ,NoLoss,1,0.423
51031,138,270,1,1,0,1,1,NoLoss,NoLoss,1,0.27
51031,140,355,1,1,0,0,0,Gain  ,NoLoss,1,0.355
51031,142,438,1,1,0,0,0,Cntrl ,NoLoss,1,0.438
51031,144,363,1,1,0,1,1,NoLoss,NoLoss,1,0.363
51031,146,390,1,1,0,1,1,NoLoss,NoLoss,1,0.39
51031,148,432,1,1,0,1,0,NoLoss,NoLoss,1,0.432
51031,150,0,1,1,0,0,0,Cntrl ,NA   ,1,0
51031,152,308,1,1,0,1,1,Gain  ,Gain  ,1,0.308
51031,154,281,1,1,0,1,1,NoLoss,NoLoss,1,0.281
51031,156,359,1,1,0,0,0,Cntrl ,NoLoss,1,0.359
51031,158,375,1,1,0,0,0,Cntrl ,NoLoss,1,0.375
51031,160,247,1,1,0,0,0,Cntrl ,Gain  ,1,0.247
51031,162,392,1,1,0,1,1,NoLoss,NoLoss,1,0.392
51031,164,292,1,1,0,0,0,Cntrl ,NoLoss,1,0.292
51031,166,386,1,1,0,0,0,Cntrl ,NoLoss,1,0.386
51031,168,355,1,1,0,1,1,NoLoss,NoLoss,1,0.355
51031,170,340,1,1,0,1,1,Gain  ,Gain  ,1,0.34
51031,172,268,1,1,0,1,1,Gain  ,Gain  ,1,0.268
51031,174,346,1,1,0,1,1,NoLoss,NoLoss,1,0.346
51031,176,316,1,1,0,1,1,NoLoss,NoLoss,1,0.316
51031,178,264,1,1,0,1,1,NoLoss,NoLoss,1,0.264
51031,180,277,1,1,0,1,1,Gain  ,Gain  ,1,0.277
52030,2,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
52030,4,270,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.27
52030,6,221,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.221
52030,8,236,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.236
52030,10,244,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.244
52030,12,219,0.5,0.5,0,0,0,NoLoss,Gain  ,0.5,0.219
52030,14,225,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.225
52030,16,309,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.309
52030,18,230,0.5,0.5,0,0,0,NoLoss,Gain  ,0.5,0.23
52030,20,364,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.364
52030,22,335,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.335
52030,24,224,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.224
52030,26,437,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.437
52030,28,366,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.366
52030,30,356,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.356
52030,32,313,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.313
52030,34,385,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.385
52030,36,223,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.223
52030,38,328,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.328
52030,40,321,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.321
52030,42,432,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.432
52030,44,305,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.305
52030,46,424,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.424
52030,48,261,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.261
52030,50,401,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.401
52030,52,415,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.415
52030,54,307,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.307
52030,56,297,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.297
52030,58,353,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.353
52030,60,233,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.233
52030,62,246,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.246
52030,64,388,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.388
52030,66,428,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.428
52030,68,334,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.334
52030,70,251,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.251
52030,72,233,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.233
52030,74,470,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.47
52030,76,382,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.382
52030,78,306,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.306
52030,80,404,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.404
52030,82,332,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.332
52030,84,402,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.402
52030,86,228,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.228
52030,88,223,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.223
52030,90,264,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.264
52030,92,321,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.321
52030,94,252,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.252
52030,96,359,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.359
52030,98,323,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.323
52030,100,259,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.259
52030,102,256,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.256
52030,104,368,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.368
52030,106,275,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.275
52030,108,449,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.449
52030,110,234,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.234
52030,112,277,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.277
52030,114,268,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.268
52030,116,324,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.324
52030,118,432,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.432
52030,120,250,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.25
52030,122,394,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.394
52030,124,274,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.274
52030,126,358,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.358
52030,128,413,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.413
52030,130,420,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.42
52030,132,242,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.242
52030,134,413,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.413
52030,136,337,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.337
52030,138,303,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.303
52030,140,341,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.341
52030,142,496,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.496
52030,144,435,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.435
52030,146,387,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.387
52030,148,388,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.388
52030,150,367,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.367
52030,152,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
52030,154,261,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.261
52030,156,280,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.28
52030,158,378,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.378
52030,160,424,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.424
52030,162,256,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.256
52030,164,242,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.242
52030,166,336,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.336
52030,168,432,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.432
52030,170,332,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.332
52030,172,242,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.242
52030,174,292,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.292
52030,176,322,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.322
52030,178,259,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.259
52030,180,332,0.5,0.5,0,0,0,NoLoss,Gain  ,0.5,0.332
53031,2,400,1,1,0,1,0,Gain  ,Gain  ,1,0.4
53031,4,344,1,1,0,1,1,Gain  ,Gain  ,1,0.344
53031,6,304,1,1,0,1,1,NoLoss,NoLoss,1,0.304
53031,8,276,1,1,0,1,1,Gain  ,Gain  ,1,0.276
53031,10,267,1,1,0,1,1,Gain  ,Gain  ,1,0.267
53031,12,346,1,1,0,1,1,Cntrl ,Cntrl ,1,0.346
53031,14,386,1,1,0,0,0,Cntrl ,Gain  ,1,0.386
53031,16,374,1,1,0,1,1,Cntrl ,Cntrl ,1,0.374
53031,18,369,1,1,0,1,1,NoLoss,NoLoss,1,0.369
53031,20,426,1,1,0,0,0,Cntrl ,Gain  ,1,0.426
53031,22,382,1,1,0,1,1,Cntrl ,Cntrl ,1,0.382
53031,24,324,1,1,0,1,1,NoLoss,NoLoss,1,0.324
53031,26,419,1,1,0,1,0,Gain  ,Gain  ,1,0.419
53031,28,387,1,1,0,1,1,Gain  ,Gain  ,1,0.387
53031,30,0,1,1,0,0,0,Cntrl ,NA   ,1,0
53031,32,303,1,1,0,1,1,Gain  ,Gain  ,1,0.303
53031,34,263,1,1,0,1,1,NoLoss,NoLoss,1,0.263
53031,36,391,1,1,0,1,1,Cntrl ,Cntrl ,1,0.391
53031,38,341,1,1,0,1,1,NoLoss,NoLoss,1,0.341
53031,40,332,1,1,0,1,1,Gain  ,Gain  ,1,0.332
53031,42,295,1,1,0,0,0,Cntrl ,Gain  ,1,0.295
53031,44,405,1,1,0,0,0,Cntrl ,Gain  ,1,0.405
53031,46,301,1,1,0,0,0,Cntrl ,Gain  ,1,0.301
53031,48,320,1,1,0,1,1,NoLoss,NoLoss,1,0.32
53031,50,356,1,1,0,1,1,NoLoss,NoLoss,1,0.356
53031,52,315,1,1,0,1,1,NoLoss,NoLoss,1,0.315
53031,54,0,1,1,0,0,0,Cntrl ,NA   ,1,0
53031,56,269,1,1,0,0,0,Cntrl ,NoLoss,1,0.269
53031,58,212,1,1,0,1,1,Gain  ,Gain  ,1,0.212
53031,60,295,1,1,0,1,1,NoLoss,NoLoss,1,0.295
53031,62,0,1,1,0,0,0,NoLoss,NA   ,1,0
53031,64,287,1,1,0,1,1,NoLoss,NoLoss,1,0.287
53031,66,400,1,1,0,0,0,Cntrl ,NoLoss,1,0.4
53031,68,221,1,1,0,0,0,Cntrl ,Gain  ,1,0.221
53031,70,401,1,1,0,1,0,NoLoss,NoLoss,1,0.401
53031,72,235,1,1,0,0,0,Cntrl ,NoLoss,1,0.235
53031,74,213,1,1,0,0,0,Cntrl ,Gain  ,1,0.213
53031,76,404,1,1,0,0,0,Cntrl ,Gain  ,1,0.404
53031,78,204,1,1,0,1,1,Gain  ,Gain  ,1,0.204
53031,80,373,1,1,0,1,1,NoLoss,NoLoss,1,0.373
53031,82,236,1,1,0,1,1,NoLoss,NoLoss,1,0.236
53031,84,262,1,1,0,1,1,Gain  ,Gain  ,1,0.262
53031,86,237,1,1,0,1,1,NoLoss,NoLoss,1,0.237
53031,88,219,1,1,0,1,1,NoLoss,NoLoss,1,0.219
53031,90,387,1,1,0,0,0,Cntrl ,NoLoss,1,0.387
53031,92,245,1,1,0,1,1,NoLoss,NoLoss,1,0.245
53031,94,373,1,1,0,1,1,NoLoss,NoLoss,1,0.373
53031,96,231,1,1,0,1,1,Gain  ,Gain  ,1,0.231
53031,98,0,1,1,0,0,0,Cntrl ,NA   ,1,0
53031,100,250,1,1,0,0,0,Cntrl ,NoLoss,1,0.25
53031,102,246,1,1,0,1,1,Gain  ,Gain  ,1,0.246
53031,104,213,1,1,0,1,1,Gain  ,Gain  ,1,0.213
53031,106,256,1,1,0,0,0,Gain  ,NoLoss,1,0.256
53031,108,199,1,1,0,0,0,Cntrl ,Gain  ,1,0.199
53031,110,222,1,1,0,0,0,Cntrl ,NoLoss,1,0.222
53031,112,215,1,1,0,0,0,Cntrl ,Gain  ,1,0.215
53031,114,236,1,1,0,1,1,Gain  ,Gain  ,1,0.236
53031,116,236,1,1,0,1,1,NoLoss,NoLoss,1,0.236
53031,118,0,1,1,0,0,0,Cntrl ,NA   ,1,0
53031,120,228,1,1,0,1,1,NoLoss,NoLoss,1,0.228
53031,122,204,1,1,0,0,0,NoLoss,Gain  ,1,0.204
53031,124,366,1,1,0,1,1,NoLoss,NoLoss,1,0.366
53031,126,319,1,1,0,1,1,Cntrl ,Cntrl ,1,0.319
53031,128,338,1,1,0,0,0,Cntrl ,Gain  ,1,0.338
53031,130,215,1,1,0,1,1,Gain  ,Gain  ,1,0.215
53031,132,213,1,1,0,0,0,Cntrl ,Gain  ,1,0.213
53031,134,231,1,1,0,0,0,Cntrl ,Gain  ,1,0.231
53031,136,230,1,1,0,1,1,NoLoss,NoLoss,1,0.23
53031,138,272,1,1,0,0,0,Cntrl ,Gain  ,1,0.272
53031,140,302,1,1,0,0,0,Cntrl ,Gain  ,1,0.302
53031,142,240,1,1,0,1,1,NoLoss,NoLoss,1,0.24
53031,144,330,1,1,0,1,1,Gain  ,Gain  ,1,0.33
53031,146,241,1,1,0,1,1,Gain  ,Gain  ,1,0.241
53031,148,308,1,1,0,0,0,Gain  ,NoLoss,1,0.308
53031,150,340,1,1,0,0,0,Cntrl ,Gain  ,1,0.34
53031,152,0,1,1,0,0,0,Cntrl ,NA   ,1,0
53031,154,0,1,1,0,0,0,Cntrl ,NA   ,1,0
53031,156,240,1,1,0,1,1,NoLoss,NoLoss,1,0.24
53031,158,451,1,1,0,1,0,NoLoss,NoLoss,1,0.451
53031,160,298,1,1,0,1,1,Gain  ,Gain  ,1,0.298
53031,162,290,1,1,0,0,0,Cntrl ,Gain  ,1,0.29
53031,164,223,1,1,0,1,1,Gain  ,Gain  ,1,0.223
53031,166,252,1,1,0,0,0,Gain  ,NoLoss,1,0.252
53031,168,194,1,1,0,0,0,Cntrl ,Gain  ,1,0.194
53031,170,318,1,1,0,0,0,Cntrl ,Gain  ,1,0.318
53031,172,0,1,1,0,0,0,Cntrl ,NA   ,1,0
53031,174,435,1,1,0,1,0,NoLoss,NoLoss,1,0.435
53031,176,207,1,1,0,0,0,NoLoss,Gain  ,1,0.207
53031,178,288,1,1,0,1,1,NoLoss,NoLoss,1,0.288
53031,180,0,1,1,0,0,0,Cntrl ,NA   ,1,0
54032,2,499,1,1,0,1,0,Cntrl ,Cntrl ,1,0.499
54032,4,0,1,1,0,0,0,Cntrl ,NA   ,1,0
54032,6,0,1,1,0,0,0,NoLoss,NA   ,1,0
54032,8,499,1,1,0,1,0,NoLoss,NoLoss,1,0.499
54032,10,457,1,1,0,1,0,Cntrl ,Cntrl ,1,0.457
54032,12,0,1,1,0,0,0,Gain  ,NA   ,1,0
54032,14,0,1,1,0,0,0,NoLoss,NA   ,1,0
54032,16,0,1,1,0,0,0,Cntrl ,NA   ,1,0
54032,18,0,1,1,0,0,0,Gain  ,NA   ,1,0
54032,20,0,1,1,0,0,0,Gain  ,NA   ,1,0
54032,22,0,1,1,0,0,0,NoLoss,NA   ,1,0
54032,24,0,1,1,0,0,0,Cntrl ,NA   ,1,0
54032,26,0,1,1,0,0,0,Gain  ,NA   ,1,0
54032,28,459,1,1,0,1,0,NoLoss,NoLoss,1,0.459
54032,30,489,1,1,0,1,0,Cntrl ,Cntrl ,1,0.489
54032,32,430,1,1,0,1,0,Cntrl ,Cntrl ,1,0.43
54032,34,0,1,1,0,0,0,Cntrl ,NA   ,1,0
54032,36,0,1,1,0,0,0,NoLoss,NA   ,1,0
54032,38,0,1,1,0,0,0,Gain  ,NA   ,1,0
54032,40,0,1,1,0,0,0,Gain  ,NA   ,1,0
54032,42,0,1,1,0,0,0,NoLoss,NA   ,1,0
54032,44,0,1,1,0,0,0,Gain  ,NA   ,1,0
54032,46,433,1,1,0,1,0,Cntrl ,Cntrl ,1,0.433
54032,48,0,1,1,0,0,0,NoLoss,NA   ,1,0
54032,50,0,1,1,0,0,0,Gain  ,NA   ,1,0
54032,52,0,1,1,0,0,0,Gain  ,NA   ,1,0
54032,54,324,1,1,0,1,1,NoLoss,NoLoss,1,0.324
54032,56,488,1,1,0,1,0,Cntrl ,Cntrl ,1,0.488
54032,58,498,1,1,0,1,0,Cntrl ,Cntrl ,1,0.498
54032,60,0,1,1,0,0,0,Gain  ,NA   ,1,0
54032,62,323,1,1,0,1,1,Gain  ,Gain  ,1,0.323
54032,64,397,1,1,0,0,0,Gain  ,NoLoss,1,0.397
54032,66,436,1,1,0,1,0,Cntrl ,Cntrl ,1,0.436
54032,68,0,1,1,0,0,0,Cntrl ,NA   ,1,0
54032,70,0,1,1,0,0,0,NoLoss,NA   ,1,0
54032,72,429,1,1,0,1,0,Cntrl ,Cntrl ,1,0.429
54032,74,0,1,1,0,0,0,Cntrl ,NA   ,1,0
54032,76,323,1,1,0,1,1,Gain  ,Gain  ,1,0.323
54032,78,420,1,1,0,1,0,NoLoss,NoLoss,1,0.42
54032,80,470,1,1,0,1,0,NoLoss,NoLoss,1,0.47
54032,82,395,1,1,0,0,0,NoLoss,Cntrl ,1,0.395
54032,84,463,1,1,0,1,0,Gain  ,Gain  ,1,0.463
54032,86,453,1,1,0,1,0,Cntrl ,Cntrl ,1,0.453
54032,88,395,1,1,0,1,1,Cntrl ,Cntrl ,1,0.395
54032,90,362,1,1,0,1,1,Gain  ,Gain  ,1,0.362
54032,92,449,1,1,0,1,0,Cntrl ,Cntrl ,1,0.449
54032,94,0,1,1,0,0,0,Cntrl ,NA   ,1,0
54032,96,278,1,1,0,1,1,Gain  ,Gain  ,1,0.278
54032,98,0,1,1,0,0,0,Cntrl ,NA   ,1,0
54032,100,216,1,1,0,0,0,Cntrl ,NoLoss,1,0.216
54032,102,305,1,1,0,1,1,Gain  ,Gain  ,1,0.305
54032,104,0,1,1,0,0,0,NoLoss,NA   ,1,0
54032,106,411,1,1,0,0,0,NoLoss,Gain  ,1,0.411
54032,108,0,1,1,0,0,0,Cntrl ,NA   ,1,0
54032,110,438,1,1,0,1,0,Cntrl ,Cntrl ,1,0.438
54032,112,328,1,1,0,1,1,Gain  ,Gain  ,1,0.328
54032,114,381,1,1,0,1,1,NoLoss,NoLoss,1,0.381
54032,116,0,1,1,0,0,0,NoLoss,NA   ,1,0
54032,118,0,1,1,0,0,0,NoLoss,NA   ,1,0
54032,120,408,1,1,0,1,0,Gain  ,Gain  ,1,0.408
54032,122,428,1,1,0,1,0,Cntrl ,Cntrl ,1,0.428
54032,124,340,1,1,0,1,1,NoLoss,NoLoss,1,0.34
54032,126,314,1,1,0,1,1,Gain  ,Gain  ,1,0.314
54032,128,490,1,1,0,1,0,Cntrl ,Cntrl ,1,0.49
54032,130,391,1,1,0,1,1,Cntrl ,Cntrl ,1,0.391
54032,132,235,1,1,0,1,1,NoLoss,NoLoss,1,0.235
54032,134,435,1,1,0,1,0,Cntrl ,Cntrl ,1,0.435
54032,136,427,1,1,0,1,0,Cntrl ,Cntrl ,1,0.427
54032,138,436,1,1,0,0,0,Gain  ,Cntrl ,1,0.436
54032,140,324,1,1,0,1,1,Gain  ,Gain  ,1,0.324
54032,142,328,1,1,0,1,1,NoLoss,NoLoss,1,0.328
54032,144,297,1,1,0,1,1,Gain  ,Gain  ,1,0.297
54032,146,338,1,1,0,1,1,Cntrl ,Cntrl ,1,0.338
54032,148,405,1,1,0,1,0,Cntrl ,Cntrl ,1,0.405
54032,150,244,1,1,0,1,1,Gain  ,Gain  ,1,0.244
54032,152,465,1,1,0,0,0,Gain  ,Cntrl ,1,0.465
54032,154,0,1,1,0,0,0,NoLoss,NA   ,1,0
54032,156,315,1,1,0,1,1,Gain  ,Gain  ,1,0.315
54032,158,476,1,1,0,1,0,NoLoss,NoLoss,1,0.476
54032,160,379,1,1,0,0,0,NoLoss,Cntrl ,1,0.379
54032,162,0,1,1,0,0,0,Cntrl ,NA   ,1,0
54032,164,412,1,1,0,1,0,Cntrl ,Cntrl ,1,0.412
54032,166,462,1,1,0,0,0,Cntrl ,NoLoss,1,0.462
54032,168,353,1,1,0,1,1,NoLoss,NoLoss,1,0.353
54032,170,318,1,1,0,1,1,NoLoss,NoLoss,1,0.318
54032,172,282,1,1,0,1,1,Gain  ,Gain  ,1,0.282
54032,174,469,1,1,0,1,0,Cntrl ,Cntrl ,1,0.469
54032,176,406,1,1,0,1,0,Cntrl ,Cntrl ,1,0.406
54032,178,354,1,1,0,1,1,Gain  ,Gain  ,1,0.354
54032,180,443,1,1,0,0,0,NoLoss,Cntrl ,1,0.443
56032,2,0,0.5,0.5,0,0,0,Gain  ,NA   ,0.5,0
56032,4,477,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.477
56032,6,475,0.5,0.5,0,0,0,NoLoss,Cntrl ,0.5,0.475
56032,8,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
56032,10,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
56032,12,410,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.41
56032,14,0,0.5,0.5,0,0,0,Gain  ,NA   ,0.5,0
56032,16,394,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.394
56032,18,369,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.369
56032,20,438,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.438
56032,22,442,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.442
56032,24,351,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.351
56032,26,380,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.38
56032,28,441,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.441
56032,30,294,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.294
56032,32,489,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.489
56032,34,389,0.5,0.5,0,0,0,NoLoss,Cntrl ,0.5,0.389
56032,36,359,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.359
56032,38,333,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.333
56032,40,292,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.292
56032,42,262,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.262
56032,44,292,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.292
56032,46,312,0.5,0.5,0,0,0,Gain  ,Cntrl ,0.5,0.312
56032,48,346,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.346
56032,50,433,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.433
56032,52,435,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.435
56032,54,405,0.5,0.5,0,0,0,NoLoss,Gain  ,0.5,0.405
56032,56,495,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.495
56032,58,328,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.328
56032,60,417,0.5,0.5,0,0,0,Gain  ,Cntrl ,0.5,0.417
56032,62,462,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.462
56032,64,372,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.372
56032,66,337,0.5,0.5,0,0,0,NoLoss,Cntrl ,0.5,0.337
56032,68,442,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.442
56032,70,329,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.329
56032,72,279,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.279
56032,74,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
56032,76,410,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.41
56032,78,303,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.303
56032,80,463,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.463
56032,82,488,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.488
56032,84,249,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.249
56032,86,497,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.497
56032,88,323,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.323
56032,90,377,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.377
56032,92,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
56032,94,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
56032,96,396,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.396
56032,98,377,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.377
56032,100,316,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.316
56032,102,279,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.279
56032,104,234,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.234
56032,106,301,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.301
56032,108,0,0.5,0.5,0,0,0,Gain  ,NA   ,0.5,0
56032,110,347,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.347
56032,112,226,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.226
56032,114,299,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.299
56032,116,262,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.262
56032,118,246,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.246
56032,120,276,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.276
56032,122,301,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.301
56032,124,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
56032,126,434,0.5,0.5,0,0,0,NoLoss,Gain  ,0.5,0.434
